Share Symbol,Name,Number of transaction,Max Price,Min Price,Closing Price,Difference,Traded Shares,Traded Amount,Previous Closing,Percent Difference,Date
NTC,Nepal Doorsanchar Company Limited,181,Rs. 850.0,Rs. 836.0,Rs. 841.0,-6.3,13058,10961756.0,847.3,-0.74,"12 October, 2025"
NTC,Nepal Doorsanchar Company Limited,119,Rs. 858.0,Rs. 840.0,Rs. 849.0,4.9,8580,7265570.7,844.1,0.58,"14 October, 2025"
NTC,Nepal Doorsanchar Company Limited,175,Rs. 855.0,Rs. 842.1,Rs. 844.0,-5.0,20636,17477878.7,849.0,-0.59,"15 October, 2025"
NTC,Nepal Doorsanchar Company Limited,137,Rs. 854.9,Rs. 838.0,Rs. 845.8,1.8,12178,10294004.7,844.0,0.21,"16 October, 2025"
NTC,Nepal Doorsanchar Company Limited,125,Rs. 850.0,Rs. 840.0,Rs. 847.0,1.2,12631,10664129.4,845.8,0.14,"19 October, 2025"
NTC,Nepal Doorsanchar Company Limited,147,Rs. 855.0,Rs. 845.0,Rs. 845.1,-1.9,14977,12688534.4,847.0,-0.22,"26 October, 2025"
NTC,Nepal Doorsanchar Company Limited,179,Rs. 865.0,Rs. 847.4,Rs. 858.0,12.9,14118,12086527.3,845.1,1.53,"28 October, 2025"
NTC,Nepal Doorsanchar Company Limited,189,Rs. 866.0,Rs. 855.0,Rs. 856.0,-2.0,12479,10748711.6,858.0,-0.23,"29 October, 2025"
NTC,Nepal Doorsanchar Company Limited,160,Rs. 870.0,Rs. 854.0,Rs. 864.1,8.1,15926,13731150.8,856.0,0.95,"30 October, 2025"
NTC,Nepal Doorsanchar Company Limited,205,Rs. 881.3,Rs. 860.1,Rs. 877.0,12.9,14615,12788944.0,864.1,1.49,"02 November, 2025"
NTC,Nepal Doorsanchar Company Limited,231,Rs. 881.8,Rs. 864.1,Rs. 880.0,3.0,24545,21513252.6,877.0,0.34,"03 November, 2025"
